route	source_lexicality	label	relative_position	interpolated_error_rate	n_items_x_seeds_total
wm	pseudo	Pseudowords	0.3434343434343435	0.0004474482275823601	1564
wm	pseudo	Pseudowords	0.3535353535353536	0.0005139766169422576	1564
wm	pseudo	Pseudowords	0.36363636363636365	0.0005764563689781927	1564
wm	pseudo	Pseudowords	0.37373737373737376	0.0006328631650281852	1564
wm	pseudo	Pseudowords	0.38383838383838387	0.000682812964429408	1564
wm	pseudo	Pseudowords	0.393939393939394	0.0007287903020396522	1564
wm	pseudo	Pseudowords	0.4040404040404041	0.000772034809456222	1564
wm	pseudo	Pseudowords	0.4141414141414142	0.0008137610778763062	1564
wm	pseudo	Pseudowords	0.42424242424242425	0.000855183698497093	1564
wm	pseudo	Pseudowords	0.43434343434343436	0.0009005642838351074	1564
wm	pseudo	Pseudowords	0.4444444444444445	0.0009639031851781687	1564
wm	pseudo	Pseudowords	0.4545454545454546	0.0010454997012034493	1564
wm	pseudo	Pseudowords	0.4646464646464647	0.0011438561524008731	1564
wm	pseudo	Pseudowords	0.4747474747474748	0.0012574748592603664	1564
wm	pseudo	Pseudowords	0.48484848484848486	0.0013848581422718517	1564
wm	pseudo	Pseudowords	0.494949494949495	0.0015245083219252572	1564
wm	pseudo	Pseudowords	0.5050505050505051	0.0016781136776417116	1564
wm	pseudo	Pseudowords	0.5151515151515152	0.0018613523114473112	1564
wm	pseudo	Pseudowords	0.5252525252525253	0.0020709547964104617	1564
wm	pseudo	Pseudowords	0.5353535353535354	0.0023002501942182493	1564
wm	pseudo	Pseudowords	0.5454545454545455	0.002542567566557761	1564
wm	pseudo	Pseudowords	0.5555555555555556	0.0027912359751160764	1564
wm	pseudo	Pseudowords	0.5656565656565657	0.0030395844815802853	1564
wm	pseudo	Pseudowords	0.5757575757575758	0.0032827391258247146	1564
wm	pseudo	Pseudowords	0.5858585858585859	0.0035295270003343443	1564
wm	pseudo	Pseudowords	0.595959595959596	0.003779036458822863	1564
wm	pseudo	Pseudowords	0.6060606060606061	0.004027308833684612	1564
wm	pseudo	Pseudowords	0.6161616161616162	0.004270385457313947	1564
wm	pseudo	Pseudowords	0.6262626262626263	0.004504802539486441	1564
wm	pseudo	Pseudowords	0.6363636363636365	0.0047636646313486825	1564
wm	pseudo	Pseudowords	0.6464646464646465	0.005060904431177644	1564
wm	pseudo	Pseudowords	0.6565656565656566	0.005385275724184546	1564
wm	pseudo	Pseudowords	0.6666666666666667	0.005725532295580607	1564
wm	pseudo	Pseudowords	0.6767676767676768	0.006070427930577038	1564
wm	pseudo	Pseudowords	0.686868686868687	0.006408716414385063	1564
wm	pseudo	Pseudowords	0.696969696969697	0.00672915153221589	1564
wm	pseudo	Pseudowords	0.7070707070707072	0.007020487069280742	1564
wm	pseudo	Pseudowords	0.7171717171717172	0.007271476810790833	1564
wm	pseudo	Pseudowords	0.7272727272727273	0.007470874541957375	1564
wm	pseudo	Pseudowords	0.7373737373737375	0.007607434047991596	1564
wm	pseudo	Pseudowords	0.7474747474747475	0.007669909114104702	1564
wm	pseudo	Pseudowords	0.7575757575757577	0.007659112455037293	1564
wm	pseudo	Pseudowords	0.7676767676767677	0.007603148478694608	1564
wm	pseudo	Pseudowords	0.7777777777777778	0.007511252846101761	1564
wm	pseudo	Pseudowords	0.787878787878788	0.007391522831906674	1564
wm	pseudo	Pseudowords	0.797979797979798	0.007252055710757273	1564
wm	pseudo	Pseudowords	0.8080808080808082	0.007100948757301478	1564
wm	pseudo	Pseudowords	0.8181818181818182	0.00694629924618722	1564
wm	pseudo	Pseudowords	0.8282828282828284	0.006796204452062418	1564
wm	pseudo	Pseudowords	0.8383838383838385	0.006658761649574997	1564
wm	pseudo	Pseudowords	0.8484848484848485	0.006542068113372884	1564
wm	pseudo	Pseudowords	0.8585858585858587	0.006454123592335126	1564
wm	pseudo	Pseudowords	0.8686868686868687	0.006397223895777594	1564
wm	pseudo	Pseudowords	0.8787878787878789	0.006375874318847412	1564
wm	pseudo	Pseudowords	0.888888888888889	0.0063885994548114455	1564
wm	pseudo	Pseudowords	0.8989898989898991	0.006432833980573642	1564
wm	pseudo	Pseudowords	0.9090909090909092	0.006507231645148831	1564
wm	pseudo	Pseudowords	0.9191919191919192	0.006610446197551851	1564
wm	pseudo	Pseudowords	0.9292929292929294	0.006741131386797537	1564
wm	pseudo	Pseudowords	0.9393939393939394	0.006897940961900718	1564
wm	pseudo	Pseudowords	0.9494949494949496	0.007079528671876237	1564
wm	pseudo	Pseudowords	0.9595959595959597	0.007284548265738921	1564
wm	pseudo	Pseudowords	0.9696969696969697	0.007511653492503612	1564
wm	pseudo	Pseudowords	0.9797979797979799	0.007759498101185144	1564
wm	pseudo	Pseudowords	0.98989898989899	0.008026735840798346	1564
wm	pseudo	Pseudowords	1.0	0.008312020460358057	1564
wm	real	Real words	0.0	0.0	2684
wm	real	Real words	0.010101010101010102	0.0	2684
wm	real	Real words	0.020202020202020204	0.0	2684
wm	real	Real words	0.030303030303030304	0.0	2684
wm	real	Real words	0.04040404040404041	0.0	2684
wm	real	Real words	0.05050505050505051	0.0	2684
wm	real	Real words	0.06060606060606061	0.0	2684
wm	real	Real words	0.07070707070707072	0.0	2684
wm	real	Real words	0.08080808080808081	0.0	2684
wm	real	Real words	0.09090909090909091	0.0	2684
wm	real	Real words	0.10101010101010102	0.0	2684
wm	real	Real words	0.11111111111111112	0.0	2684
wm	real	Real words	0.12121212121212122	0.0	2684
wm	real	Real words	0.13131313131313133	0.0	2684
wm	real	Real words	0.14141414141414144	0.0	2684
wm	real	Real words	0.15151515151515152	0.0	2684
wm	real	Real words	0.16161616161616163	0.0	2684
wm	real	Real words	0.17171717171717174	0.0	2684
wm	real	Real words	0.18181818181818182	0.0	2684
wm	real	Real words	0.19191919191919193	0.0	2684
wm	real	Real words	0.20202020202020204	0.0	2684
wm	real	Real words	0.21212121212121213	0.0	2684
wm	real	Real words	0.22222222222222224	0.0	2684
wm	real	Real words	0.23232323232323235	0.0	2684
wm	real	Real words	0.24242424242424243	0.0	2684
wm	real	Real words	0.25252525252525254	0.0	2684
wm	real	Real words	0.26262626262626265	0.0	2684
wm	real	Real words	0.27272727272727276	0.0	2684
wm	real	Real words	0.2828282828282829	0.0	2684
wm	real	Real words	0.29292929292929293	0.0	2684
wm	real	Real words	0.30303030303030304	0.0	2684
wm	real	Real words	0.31313131313131315	0.0	2684
wm	real	Real words	0.32323232323232326	0.0	2684
wm	real	Real words	0.33333333333333337	0.0	2684
wm	real	Real words	0.3434343434343435	0.0	2684
wm	real	Real words	0.3535353535353536	0.0	2684
wm	real	Real words	0.36363636363636365	0.0	2684
wm	real	Real words	0.37373737373737376	0.0	2684
wm	real	Real words	0.38383838383838387	0.0	2684
wm	real	Real words	0.393939393939394	0.0	2684
wm	real	Real words	0.4040404040404041	0.0	2684
wm	real	Real words	0.4141414141414142	0.0	2684
wm	real	Real words	0.42424242424242425	0.0	2684
wm	real	Real words	0.43434343434343436	0.0	2684
wm	real	Real words	0.4444444444444445	0.0	2684
wm	real	Real words	0.4545454545454546	0.0	2684
wm	real	Real words	0.4646464646464647	0.0	2684
wm	real	Real words	0.4747474747474748	0.0	2684
wm	real	Real words	0.48484848484848486	0.0	2684
wm	real	Real words	0.494949494949495	0.0	2684
wm	real	Real words	0.5050505050505051	0.0	2684
wm	real	Real words	0.5151515151515152	0.0	2684
wm	real	Real words	0.5252525252525253	0.0	2684
wm	real	Real words	0.5353535353535354	0.0	2684
wm	real	Real words	0.5454545454545455	0.0	2684
wm	real	Real words	0.5555555555555556	0.0	2684
wm	real	Real words	0.5656565656565657	0.0	2684
wm	real	Real words	0.5757575757575758	0.0	2684
wm	real	Real words	0.5858585858585859	0.0	2684
wm	real	Real words	0.595959595959596	0.0	2684
wm	real	Real words	0.6060606060606061	0.0	2684
wm	real	Real words	0.6161616161616162	0.0	2684
wm	real	Real words	0.6262626262626263	0.0	2684
wm	real	Real words	0.6363636363636365	0.0	2684
wm	real	Real words	0.6464646464646465	0.0	2684
wm	real	Real words	0.6565656565656566	0.0	2684
wm	real	Real words	0.6666666666666667	0.0	2684
wm	real	Real words	0.6767676767676768	0.0	2684
wm	real	Real words	0.686868686868687	0.0	2684
wm	real	Real words	0.696969696969697	0.0	2684
wm	real	Real words	0.7070707070707072	0.0	2684
wm	real	Real words	0.7171717171717172	0.0	2684
wm	real	Real words	0.7272727272727273	0.0	2684
wm	real	Real words	0.7373737373737375	0.0	2684
wm	real	Real words	0.7474747474747475	0.0	2684
wm	real	Real words	0.7575757575757577	0.0	2684
wm	real	Real words	0.7676767676767677	0.0	2684
wm	real	Real words	0.7777777777777778	0.0	2684
wm	real	Real words	0.787878787878788	0.0	2684
wm	real	Real words	0.797979797979798	0.0	2684
wm	real	Real words	0.8080808080808082	0.0	2684
wm	real	Real words	0.8181818181818182	0.0	2684
wm	real	Real words	0.8282828282828284	0.0	2684
wm	real	Real words	0.8383838383838385	0.0	2684
wm	real	Real words	0.8484848484848485	0.0	2684
wm	real	Real words	0.8585858585858587	0.0	2684
wm	real	Real words	0.8686868686868687	0.0	2684
wm	real	Real words	0.8787878787878789	0.0	2684
wm	real	Real words	0.888888888888889	0.0	2684
wm	real	Real words	0.8989898989898991	0.0	2684
wm	real	Real words	0.9090909090909092	0.0	2684
wm	real	Real words	0.9191919191919192	0.0	2684
wm	real	Real words	0.9292929292929294	0.0	2684
wm	real	Real words	0.9393939393939394	0.0	2684
wm	real	Real words	0.9494949494949496	0.0	2684
wm	real	Real words	0.9595959595959597	0.0	2684
wm	real	Real words	0.9696969696969697	0.0	2684
wm	real	Real words	0.9797979797979799	0.0	2684
wm	real	Real words	0.98989898989899	0.0	2684
wm	real	Real words	1.0	0.0	2684
