seed	factor	repeat	r2_drop	mae_increase
20	length	91	0.022851960921226433	0.001917337371323935
20	length	92	0.015732405372698266	0.00733381902686131
20	length	93	0.034769106061380506	0.005760176825385127
20	length	94	0.02569663276557388	0.004376324877210042
20	length	95	0.024143116616818894	0.005226556265136489
20	length	96	0.029319532671016613	0.007878825138865952
20	length	97	0.022949709910730975	0.004330095683170138
20	length	98	0.03419523395578472	0.0038343340745191357
20	length	99	0.034553875750782836	0.005549608773499637
21	length	0	0.07870069333576901	0.010664438009702737
21	length	1	0.06352177415328786	0.005056889567303935
21	length	2	0.04963080648699325	0.006606928424844172
21	length	3	0.0988711206846915	0.010588402370157152
21	length	4	0.08190131879971796	0.01229605468911349
21	length	5	0.0696763281596029	0.008124186231507874
21	length	6	0.07574305067102816	0.009419919405527943
21	length	7	0.0730465967931615	0.00812039587376781
21	length	8	0.06519998289164342	0.012193446155282617
21	length	9	0.05355139262451136	0.008832639387414215
21	length	10	0.04705338951999416	0.0057717316991968415
21	length	11	0.06801897423327041	0.009590149051682123
21	length	12	0.052918152603134816	0.0055943122333403095
21	length	13	0.0791538940389025	0.00902792065706634
21	length	14	0.049391005161151136	0.010757748470166972
21	length	15	0.06503578134851506	0.005442924628837914
21	length	16	0.09393045384411924	0.009230767301077636
21	length	17	0.0427637200518578	0.003028306031481298
21	length	18	0.03750893097022934	0.010144910188905482
21	length	19	0.054105637820326846	0.011183509932616131
21	length	20	0.07075316449864899	0.015067604196779882
21	length	21	0.05129277180891545	0.000706768766046223
21	length	22	0.07181243300908302	0.0058909429360221865
21	length	23	0.06678621887377167	0.010110658535590483
21	length	24	0.06297724140237171	0.008192723931419066
21	length	25	0.09323002357039445	0.01262945431276602
21	length	26	0.030516490222173842	0.008338211499262255
21	length	27	0.036014111048285335	0.004390287832352929
21	length	28	0.07574305067102827	0.009480497124262993
21	length	29	0.06579251862162416	0.006321916976085362
21	length	30	0.0665945260370403	0.004631503659511538
21	length	31	0.03395973386112405	0.00784331001290392
21	length	32	0.06654532820287729	0.007416894132853041
21	length	33	0.07086554088090213	0.006951668439474867
21	length	34	0.06757262358119875	0.0070666793706221365
21	length	35	0.07180402347871728	0.011196141458475223
21	length	36	0.08034825080480057	0.003162126036254015
21	length	37	0.05137479705311687	0.005002456354891771
21	length	38	0.07056845127005906	0.008042610768838832
21	length	39	0.08706477583356365	0.008897090166317928
21	length	40	0.05199896533803883	0.007069033519204959
21	length	41	0.06951812493899945	0.007130167611992144
21	length	42	0.09790143267089846	0.005080846143020179
21	length	43	0.06573469768761409	0.010204818148917855
21	length	44	0.06433654592988891	0.006703751731941265
