seed	route	factor	repeat	r2_drop	mae_increase
22	ltm	morphology	29	0.004631013299950637	0.002148869989243518
22	ltm	morphology	30	0.006001543796152253	0.001671343324967156
22	ltm	morphology	31	0.00313172167454856	0.0009550533285527241
22	ltm	morphology	32	0.0014571631633879534	0.0009550533285527241
22	ltm	morphology	33	0.00432308022813821	0.000716289996414543
22	ltm	morphology	34	0.00393864511683284	0.000716289996414432
22	ltm	morphology	35	0.0028599169085682385	0.00023876333213818102
22	ltm	morphology	36	0.0011733794934170039	0.0
22	ltm	morphology	37	0.005800279232255123	0.000716289996414432
22	ltm	morphology	38	0.004850388790735516	0.00023876333213818102
22	ltm	morphology	39	0.0042686708099305415	0.0004775266642763065
22	ltm	morphology	40	0.005393751499664257	0.0009550533285526686
22	ltm	morphology	41	0.005472310319713625	0.001432579992828975
22	ltm	morphology	42	0.007895345931382192	0.0009550533285526686
22	ltm	morphology	43	0.0038159010542128113	0.000716289996414432
22	ltm	morphology	44	0.005061652115611048	0.0004775266642763065
22	ltm	morphology	45	0.005834465713847159	0.00047752666427636203
22	ltm	morphology	46	0.003467670886283969	0.001671343324967156
22	ltm	morphology	47	-0.00023331762738876272	0.0
22	ltm	morphology	48	0.0031074787247635793	0.000716289996414543
22	ltm	morphology	49	0.005192470025368046	0.0004775266642763065
22	ltm	morphology	50	0.0004246386594783935	-0.000716289996414543
22	ltm	morphology	51	0.006339643336387035	0.00023876333213818102
22	ltm	morphology	52	0.002421204245770636	0.000716289996414432
22	ltm	morphology	53	0.00547419691478257	0.00023876333213818102
22	ltm	morphology	54	0.004003129933562888	-5.551115123125783e-17
22	ltm	morphology	55	0.001988546968326066	0.0004775266642763065
22	ltm	morphology	56	-0.0020930651477419904	-0.0011938166606908496
22	ltm	morphology	57	0.006102118599942363	0.0004775266642763065
22	ltm	morphology	58	0.0055446435689225915	0.000716289996414432
22	ltm	morphology	59	0.006234993290256008	0.0009550533285526686
22	ltm	morphology	60	0.005584885435867548	-5.551115123125783e-17
22	ltm	morphology	61	0.003809939216802949	0.001432579992828975
22	ltm	morphology	62	0.00421650526816586	0.0019101066571053371
22	ltm	morphology	63	0.006653670112324872	0.0021488699892434626
22	ltm	morphology	64	0.005383620871970529	0.0
22	ltm	morphology	65	0.004852407252520008	0.001671343324967156
22	ltm	morphology	66	0.004870462950236409	0.0011938166606908496
22	ltm	morphology	67	0.003123571189867169	0.0
22	ltm	morphology	68	0.003999016372450037	0.000716289996414432
22	ltm	morphology	69	0.004467972141214416	0.000716289996414432
22	ltm	morphology	70	0.005500458326351709	0.001671343324967156
22	ltm	morphology	71	0.0005374391902911446	0.00023876333213818102
22	ltm	morphology	72	0.0035481546201744374	-0.00047752666427641755
22	ltm	morphology	73	0.00018522732796477648	0.00023876333213818102
22	ltm	morphology	74	0.009756980046804364	0.0023876333213817547
22	ltm	morphology	75	0.0011612856331102428	-0.00047752666427641755
22	ltm	morphology	76	0.0017227806772999177	-0.00047752666427641755
22	ltm	morphology	77	0.0023024035587762004	0.00023876333213818102
22	ltm	morphology	78	0.005812373092561773	0.0011938166606908496
22	ltm	morphology	79	0.0029444758847994024	-0.00047752666427636203
22	ltm	morphology	80	0.007692062905700903	0.001671343324967156
22	ltm	morphology	81	0.0023346651265273577	0.0004775266642763065
22	ltm	morphology	82	0.0001308179097572193	-0.0011938166606908496
22	ltm	morphology	83	0.0008191491693063657	0.00023876333213818102
22	ltm	morphology	84	0.00806238569491513	0.0019101066571053371
22	ltm	morphology	85	0.003950738977139712	0.0004775266642763065
22	ltm	morphology	86	0.004127854139195031	0.0014325799928290306
22	ltm	morphology	87	0.005345474104353931	0.002148869989243518
22	ltm	morphology	88	0.003916458947604284	-0.00023876333213818102
22	ltm	morphology	89	0.0047840173789363005	0.001671343324967156
22	ltm	morphology	90	0.001732911304993534	0.00023876333213818102
22	ltm	morphology	91	0.0020448813003746125	-0.00023876333213818102
22	ltm	morphology	92	0.0034657459724429796	0.00023876333213818102
22	ltm	morphology	93	0.002831768901930154	-0.000716289996414543
22	ltm	morphology	94	0.0037595114929930284	-0.000716289996414543
22	ltm	morphology	95	4.229864750171508e-05	-0.0011938166606908496
22	ltm	morphology	96	0.004125797358638605	0.0009550533285527241
22	ltm	morphology	97	0.004258633730179984	0.00023876333213818102
22	ltm	morphology	98	0.004276744657067844	0.00047752666427636203
22	ltm	morphology	99	0.003505949520616003	0.0023876333213817547
19	wm	length	0	0.013905365348628629	0.0005801888958989372
19	wm	length	1	0.006769772760102599	3.063331308798822e-05
19	wm	length	2	0.02052722948242336	0.000421152625620598
19	wm	length	3	0.007172005246907753	0.00034082448386146477
19	wm	length	4	0.017467869078593545	0.0006054223464414601
19	wm	length	5	0.013724572440137028	0.0004324221930044683
19	wm	length	6	0.017266611748139593	0.0005737203463165724
19	wm	length	7	0.0070063136525564396	0.0002764718902058018
19	wm	length	8	0.020959523510456157	0.0008927358647811863
19	wm	length	9	0.013867117958621278	0.0004909888879077069
19	wm	length	10	0.006990788877277554	0.00033469445194508896
19	wm	length	11	0.020905186796978614	0.000665318055459569
19	wm	length	12	0.013646666389638296	0.00017227559956405417
19	wm	length	13	0.013800502671960424	0.0003203864356224814
19	wm	length	14	0.014141906241082025	0.0007684875621074144
19	wm	length	15	0.016973193775340456	0.00010826713907235302
19	wm	length	16	0.01712830024109635	0.00020839258128349178
19	wm	length	17	0.01710501307817769	0.00026387330870705425
19	wm	length	18	0.017612108241651048	0.0007324124834309637
19	wm	length	19	0.014273725543919036	0.0007538773156638492
19	wm	length	20	0.014441251869895644	0.0009394341475565914
19	wm	length	21	0.01675542366027616	-0.00014301320363391268
19	wm	length	22	0.02054938754895963	0.0002880380722126742
19	wm	length	23	0.02087752453556735	0.0006326311743837729
19	wm	length	24	0.02072594644600978	0.0004579578736679489
19	wm	length	25	0.0039037662120358085	0.0004447185443822513
19	wm	length	26	0.014152208995589333	0.0006176767947762528
19	wm	length	27	0.003399493789517871	8.17046744149598e-05
19	wm	length	28	0.013858085387547958	0.0005403451989128491
19	wm	length	29	0.013791046639746729	0.00028975312253449667
19	wm	length	30	0.02023508169305821	0.00019031033115329832
19	wm	length	31	0.003775616372448831	0.00043653494447805363
19	wm	length	32	0.006851912822043116	0.00030813198728770266
19	wm	length	33	0.020472187133703135	0.0003095029044455598
19	wm	length	34	0.020440431947902016	0.00045726960734003563
19	wm	length	35	0.020928897421037207	0.0008127462406880524
19	wm	length	36	0.013256430301913591	-0.00015085267037414848
19	wm	length	37	-6.167563997716563e-05	7.352107451076562e-05
19	wm	length	38	0.020774496590523994	0.0005229931181535627
19	wm	length	39	0.02058650584258459	0.00038679259726596277
19	wm	length	40	0.013919055392282886	0.00047633673842114796
19	wm	length	41	0.017220460883441313	0.0002631906578771069
19	wm	length	42	0.003178618759395291	-0.0002454944439538517
19	wm	length	43	0.007319490412075691	0.0005866574454813089
19	wm	length	44	0.0035270790809140973	0.000303034354863195
19	wm	length	45	0.007111740877415951	0.0002111344155992234
19	wm	length	46	0.003918161890932859	0.0004498161768067485
19	wm	length	47	0.004448685304376698	0.0009248239011130227
19	wm	length	48	0.013935285802804454	0.0005883724958031314
19	wm	length	49	0.004411567010751738	0.0009755511292760394
19	wm	length	50	0.017733060241789445	0.0009952590081441053
19	wm	length	51	0.0036282722943324908	0.0004123282779294468
19	wm	length	52	0.020570416519113732	0.0003643428840821618
19	wm	length	53	0.0074967549443683	0.0006871270208564165
19	wm	length	54	0.004148069492128981	0.0007392251661772903
19	wm	length	55	0.019944627548266536	-0.00013315645645090718
19	wm	length	56	0.014159830296177511	0.0006459124067124643
19	wm	length	57	0.020668645904524996	0.00044535929216920483
19	wm	length	58	0.0038851365216975298	0.0004899621039138047
19	wm	length	59	0.007357737802082709	0.0005645518654614663
19	wm	length	60	0.013840725880643556	0.00025093620954231774
19	wm	length	61	0.0032469276906298417	-0.00012531698971067484
19	wm	length	62	0.006928407602057263	0.00024176772868721857
19	wm	length	63	0.0174128267298731	0.0005522974171266772
19	wm	length	64	0.00779186656174069	0.0010609825189576323
19	wm	length	65	0.0032546900782693955	-7.839466740228868e-06
19	wm	length	66	0.00016470358502096438	0.00026284652471314507
19	wm	length	67	0.007291263602472786	0.0005951851785494615
19	wm	length	68	0.00721476882245875	0.0006135640433026605
19	wm	length	69	0.0071224670930629674	0.00040178887991647316
19	wm	length	70	0.01447724106713777	0.0008805233194893909
19	wm	length	71	0.014040713027663743	0.0005178954857290551
19	wm	length	72	0.003788177319720587	0.0004630555060924531
19	wm	length	73	0.013534746960572774	0.0002972065530677838
19	wm	length	74	0.014044382490913887	0.0003136156559191486
19	wm	length	75	0.0038271303449702865	0.0002496071954274509
19	wm	length	76	0.02089431949428	0.0007616748793610843
19	wm	length	77	0.013561703586741802	0.00030539015297197103
19	wm	length	78	0.020630821975657354	0.00037488228209513197
19	wm	length	79	0.01728707617010239	0.00033880720341867426
19	wm	length	80	0.003924795182190022	0.0006217476432068478
19	wm	length	81	0.0007790607049785736	0.0007245730166907313
19	wm	length	82	0.01734635253026362	0.0004388907425868366
19	wm	length	83	0.013710741309431396	0.000268288290301618
19	wm	length	84	0.007241160900436916	0.0005696494978859705
19	wm	length	85	0.0036164169823029724	0.00029759258927472554
19	wm	length	86	0.0005203617459882404	0.00017266163577099938
19	wm	length	87	0.013782719703916091	0.00034013621753355497
19	wm	length	88	0.01404014847947288	0.0004937307222234351
19	wm	length	89	0.00730326000155368	0.0006738457885277216
19	wm	length	90	0.006618335757596849	7.797563697238552e-06
19	wm	length	91	0.003451713397282452	0.00012938783814127677
19	wm	length	92	0.0008108158907798035	0.0006408566773309504
19	wm	length	93	0.014020954240943184	0.0006190058088911231
19	wm	length	94	0.0139275234151649	0.00038580771631504737
19	wm	length	95	0.003877515221109462	0.00048554712231924785
19	wm	length	96	0.014345421764300759	0.0006970256710824227
19	wm	length	97	0.003610912787428089	0.00022574466204279206
19	wm	length	98	0.017279172695411238	0.00040007382959465765
19	wm	length	99	0.01400839329367154	0.00046035557481972217
20	wm	length	0	0.0045325536447236026	0.0001842998549302921
20	wm	length	1	-1.7090210484793644e-05	-0.00010144840233793084
20	wm	length	2	0.005632479293215198	5.7990601944890585e-06
20	wm	length	3	0.006866333808885017	0.0009254385745169416
20	wm	length	4	0.002247251295318886	-0.0002321438894272304
20	wm	length	5	0.001110969662259098	0.00018152283424590493
20	wm	length	6	0.0067706031795693455	0.00029737491100310237
20	wm	length	7	0.0011238559293214045	0.00034672393018223
20	wm	length	8	0.005691050558337407	0.0008803532208629672
20	wm	length	9	0.0067455656455635005	0.0002657591931723227
20	wm	length	10	-2.758535066305079e-05	-0.00015063955463912038
20	wm	length	11	0.006735070505385243	-0.00010836444661864453
20	wm	length	12	0.006773611559549364	0.0002986221669419517
20	wm	length	13	0.0045603839954255765	0.000435684845349886
20	wm	length	14	0.002290790166534773	0.00034726352796041887
20	wm	length	15	0.0056200535894768144	0.0002415321819353236
20	wm	length	16	0.0067525624056823386	0.0001938552695001719
20	wm	length	17	0.0022064758040438726	-0.00024223890177531293
20	wm	length	18	4.151049139278218e-05	6.693259998639955e-05
20	wm	length	19	0.004515061744426951	0.00022390893595693878
20	wm	length	20	0.0012175581788143042	0.0004990282130226675
20	wm	length	21	0.004374508370186714	-0.0004189556577559664
20	wm	length	22	0.004505614983913331	-9.849993522367817e-06
20	wm	length	23	0.005665062460929571	0.0004315476983948255
20	wm	length	24	0.006820923247619515	0.0005730163843262678
20	wm	length	25	0.001155027970309419	0.0003759728915748717
20	wm	length	26	0.0011012095221996088	-0.00011308618789798025
20	wm	length	27	2.5037534005400985e-05	0.00032482149379921277
20	wm	length	28	0.0067706031795689015	0.0003706839574920129
20	wm	length	29	0.0022406562250130158	0.00032009881419923364
20	wm	length	30	0.001062246847462811	-0.00042446564089931166
20	wm	length	31	0.002274621082697381	0.0002801932775788052
20	wm	length	32	0.005574672464967012	9.739559236877915e-05
20	wm	length	33	0.004475883506406708	-6.802235628239339e-06
20	wm	length	34	0.00222752495791112	-0.00025152076417354896
20	wm	length	35	0.0023502236847929847	0.0007053563831342299
20	wm	length	36	0.0010083989625977452	-0.0003393922902802729
20	wm	length	37	0.005631989293136241	0.00043746794578438525
20	wm	length	38	0.0022907607297795174	0.00020939520616772983
20	wm	length	39	0.002257501435457776	-3.1872849306155415e-06
20	wm	length	40	6.556802524038119e-05	0.0002915777274499001
20	wm	length	41	0.0011507651533759766	0.00045300788245195706
20	wm	length	42	-3.654211109738181e-05	-0.00028310888697904296
20	wm	length	43	0.004532122518155601	-1.7194641890733164e-05
20	wm	length	44	0.004525743011133843	0.0004014462204300698
20	wm	length	45	0.006751425715751269	0.00019496112176124042
20	wm	length	46	0.0011437978300126161	0.00012459071611717332
20	wm	length	47	0.0023252744610537945	0.00038177007512808087
20	wm	length	48	0.00454519491174632	0.00026564913780239424
20	wm	length	49	0.00682852775483922	0.0006384126513226812
20	wm	length	50	5.510232181782371e-05	0.00033965095734422857
20	wm	length	51	0.006791897333475738	0.00035198526923976153
20	wm	length	52	0.0022160792543306496	2.727758409303699e-05
20	wm	length	53	2.7487534399961433e-05	0.0001103135602679578
20	wm	length	54	0.001180339941109887	0.0002544206781679298
20	wm	length	55	0.0021825160864585857	0.00011596588540968567
20	wm	length	56	0.002312789883804678	0.0004517625031543876
20	wm	length	57	0.0010838448749199703	-0.00018126322886130586
20	wm	length	58	0.004570261882507642	0.0006398158974981541
20	wm	length	59	0.006829390007975	0.0004166878248625938
20	wm	length	60	0.0045110144907771765	0.00019374427580960002
20	wm	length	61	0.006711571351122991	0.0001201194955648896
20	wm	length	62	0.0011486484632869942	0.00013303934010533425
20	wm	length	63	-3.691436415420579e-05	-7.73333231121262e-05
20	wm	length	64	0.002358259318580691	0.0008607065472275369
20	wm	length	65	0.0010856576914586302	2.910755771488166e-05
20	wm	length	66	0.004507731674002091	0.0002692631501793885
20	wm	length	67	0.0011894239545622298	0.0003528213226117252
20	wm	length	68	0.0011051684655822847	0.00015200407396415844
20	wm	length	69	0.0022687610125098345	0.0002763066513508036
20	wm	length	70	0.006827332191397195	0.000362235333503845
20	wm	length	71	0.0056624852075171095	0.0005053761261792494
20	wm	length	72	0.005665523024252828	0.0004606359779476543
20	wm	length	73	0.005607412322454097	9.213519163186329e-05
20	wm	length	74	-1.4209083522009891e-05	-5.528760641007602e-05
20	wm	length	75	1.5277393945578588e-05	-3.658891815781773e-05
20	wm	length	76	0.002269251012588347	0.00023529432414867019
20	wm	length	77	0.004476804633053444	0.00014507250480393086
20	wm	length	78	0.001131342689518755	-4.614245608643153e-05
20	wm	length	79	0.0010808070581844742	-0.000171709690932699
20	wm	length	80	0.004503341604051414	0.0002883885658780186
20	wm	length	81	0.004568204065929615	0.0005508577972924006
20	wm	length	82	0.001088538818421414	4.696831595388945e-05
20	wm	length	83	0.005650030067023248	0.0003788627825910759
20	wm	length	84	0.005594859365697813	0.00018179075649373683
20	wm	length	85	0.005601611125777284	0.00012969043501427635
20	wm	length	86	0.006809261980754933	0.00040937358648143046
20	wm	length	87	0.004466309492875187	7.370724058935324e-05
20	wm	length	88	0.00113465494304954	-5.538516489260459e-06
20	wm	length	89	0.006817914867639052	0.00040602749635227503
20	wm	length	90	0.006704545154248676	-1.872628327755088e-05
20	wm	length	91	0.006731728815099203	5.957242673853419e-05
20	wm	length	92	5.1143378435258846e-05	0.0003715200108639974
20	wm	length	93	0.006787477826769361	0.00032673298944505685
20	wm	length	94	0.004533259208086671	0.00018303801243257922
20	wm	length	95	0.0011035417755722587	1.3994348493702458e-05
20	wm	length	96	9.278112284627493e-05	0.00047256096391760233
20	wm	length	97	0.0011495990266894296	0.00024390175333537795
20	wm	length	98	0.004523655757800338	-2.744282951354371e-05
20	wm	length	99	0.0011414361398847106	8.231373145542453e-05
21	wm	length	0	0.0921306203636143	0.0029560348537852055
21	wm	length	1	0.01551375928500387	3.0088579269928195e-05
21	wm	length	2	0.06985767201231252	0.0016615455678802918
21	wm	length	3	0.0792304698649513	0.002582336010573859
21	wm	length	4	0.11179113505124261	0.0027028405838927932
21	wm	length	5	0.06985414664430722	0.0022872167561781773
21	wm	length	6	0.07349298683528693	0.002767562355930342
21	wm	length	7	0.03830108602262672	0.0016772773561116658
21	wm	length	8	0.08129092121690995	0.004504367640082191
21	wm	length	9	0.021739180440949024	0.001965255075010948
21	wm	length	10	0.02018018112595854	0.0014122466809859194
21	wm	length	11	0.043481298688569314	0.002312111491450719
21	wm	length	12	0.03467282193566379	0.0007741663931484996
21	wm	length	13	0.0905827847139744	0.0020273799250498103
21	wm	length	14	0.029539465067909942	0.003348711637726272
21	wm	length	15	0.0662217696280043	0.0006138347830645513
21	wm	length	16	0.10400671458030697	0.0013252270956745082
21	wm	length	17	-1.5276594690805112e-05	0.00031871552866886976
